This file was created using the 202607 Bloomberg database. It contains
value- and equal-weighted returns for the intersections of 5 ME portfolios
and 5 BE/ME portfolios in Japan.

The portfolios are constructed at the end of June.  ME is market cap at the end
of June.  BE/ME is book equity at the last fiscal year end of the prior calendar
year divided by ME as of  6 months before formation.  Firms with negative
BE are not included in any portfolio.

The annual returns are from January to December.

The break points include utilities and include financials.

The portfolios include utilities and include financials.

Missing data are indicated by -99.99.



  Average Value Weighted Returns -- Monthly
 ,SMALL LoBM,ME1 BM2,ME1 BM3,ME1 BM4,SMALL HiBM,ME2 BM1,ME2 BM2,ME2 BM3,ME2 BM4,ME2 BM5,ME3 BM1,ME3 BM2,ME3 BM3,ME3 BM4,ME3 BM5,ME4 BM1,ME4 BM2,ME4 BM3,ME4 BM4,ME4 BM5,BIG LoBM,ME5 BM2,ME5 BM3,ME5 BM4,BIG HiBM
199812   ,6.14   ,2.92   ,3.78   ,5.47   ,3.30   ,2.96   ,2.51   ,4.48   ,4.31  ,-0.18   ,5.22   ,5.59   ,2.38   ,3.87   ,0.99   ,7.00   ,2.51   ,4.22   ,5.26   ,4.81   ,3.16   ,6.79   ,2.31   ,3.39  ,-1.17
199901  ,-0.86   ,0.79   ,0.60  ,-0.48  ,-1.33   ,2.80   ,0.30  ,-0.53  ,-0.74  ,-0.35   ,3.05   ,2.52   ,3.18   ,1.65   ,0.86   ,1.40   ,1.91   ,0.84  ,-0.99  ,-0.40   ,1.13  ,-1.49   ,0.65   ,2.76   ,0.83
199902   ,5.27   ,0.79  ,-0.93   ,2.55   ,0.97   ,8.09   ,1.27   ,0.60  ,-1.34  ,-2.43   ,4.25  ,-3.36  ,-3.76  ,-3.81  ,-3.27  ,-1.53  ,-2.73  ,-3.50  ,-5.29  ,-1.65  ,-2.17  ,-3.85  ,-3.37  ,-1.53  ,-1.01
199903  ,17.34  ,15.17  ,13.59  ,14.11  ,14.77  ,12.80  ,15.17  ,11.06  ,12.17  ,14.50  ,15.95   ,9.17  ,11.23  ,10.16  ,14.76  ,23.79   ,8.93  ,10.34  ,11.45  ,14.35  ,12.86  ,11.11  ,13.40  ,15.84  ,23.02
199904  ,13.13  ,13.80  ,10.12  ,12.22  ,14.47   ,5.75   ,7.51  ,10.09  ,10.56  ,12.21  ,11.62   ,8.55   ,6.98   ,5.00   ,9.87   ,4.68   ,3.34   ,1.53   ,3.38   ,7.33   ,3.17   ,2.66   ,4.56   ,3.50  ,11.71
199905  ,-0.08  ,-7.80  ,-5.38  ,-5.78  ,-4.78  ,-5.59  ,-3.85  ,-4.95  ,-5.26  ,-5.43  ,-5.49  ,-4.66  ,-2.30  ,-3.34  ,-4.84  ,-5.39  ,-1.49  ,-1.83  ,-1.79  ,-4.53  ,-2.47  ,-3.75  ,-4.45  ,-3.04  ,-7.26
199906  ,18.36  ,14.33  ,20.66  ,16.37  ,15.40  ,24.31  ,18.21  ,19.87  ,13.66  ,12.60  ,22.37   ,8.61  ,11.01   ,8.42   ,9.51  ,18.04   ,5.80   ,4.22   ,4.26   ,7.14  ,10.43   ,4.38   ,5.52   ,8.93  ,10.98
199907   ,3.54   ,4.16  ,11.76   ,7.40  ,10.54   ,5.61   ,7.46   ,5.03   ,5.12   ,6.36   ,6.66   ,5.35   ,6.72   ,6.50   ,8.98   ,7.64   ,9.47   ,6.47   ,6.93   ,9.65  ,11.18   ,9.78   ,6.17   ,8.80   ,9.72
199908   ,6.35   ,0.24   ,8.79   ,2.96   ,2.08   ,5.29   ,4.00   ,5.31   ,4.45   ,2.18  ,13.60   ,8.22   ,6.75   ,2.46   ,3.86  ,11.91   ,4.91   ,3.50   ,2.03   ,1.16   ,9.63   ,0.19   ,2.35   ,4.88  ,10.42
199909   ,0.33  ,-0.91   ,0.56   ,2.85  ,-0.10  ,15.48   ,8.23   ,3.71   ,5.91   ,1.30   ,2.84  ,10.55   ,3.17   ,2.92   ,3.07  ,12.59   ,2.90   ,2.19   ,5.17   ,2.72   ,7.27   ,3.72   ,4.48   ,6.06   ,6.49
199910  ,-0.45   ,0.40   ,3.03   ,0.66  ,-1.68   ,1.53   ,1.04   ,0.13  ,-0.76  ,-2.87   ,6.83   ,0.72  ,-3.51  ,-1.10  ,-2.51   ,3.19  ,-3.74  ,-0.03  ,-2.96   ,0.80   ,6.76   ,2.96   ,5.51   ,4.06  ,10.30
199911  ,-5.31  ,-3.51  ,-4.79  ,-3.23  ,-4.82  ,-2.59  ,-0.42  ,-0.98   ,0.34  ,-4.35   ,1.80   ,5.05  ,-5.94  ,-4.89  ,-4.86   ,7.49   ,3.87   ,0.98  ,-4.26  ,-8.10   ,9.64  ,-1.42  ,-2.53   ,1.93   ,0.04
199912  ,-6.36  ,-5.38  ,-6.84  ,-6.16  ,-6.63 ,-13.57  ,-8.80 ,-10.41  ,-8.00  ,-7.48  ,-6.42  ,-0.10  ,-5.26  ,-5.36  ,-7.70  ,-3.48   ,0.91  ,-3.12  ,-5.32  ,-7.19   ,1.92   ,1.64   ,2.13  ,-3.86  ,-9.89
200001  ,-1.82   ,0.13  ,-1.47  ,-0.88  ,-0.92  ,-2.46  ,-0.20   ,0.74  ,-0.92   ,1.33   ,2.36  ,-2.04  ,-0.32   ,3.39   ,0.02   ,0.30   ,0.17  ,-0.17   ,2.15   ,4.68  ,-3.93   ,2.26  ,-1.65   ,4.21  ,-0.24
200002  ,-4.11  ,-3.30  ,-7.86  ,-3.34  ,-4.23  ,-2.68  ,-4.54  ,-8.06  ,-4.56  ,-5.99  ,-4.13   ,2.09  ,-3.69  ,-5.13  ,-1.21  ,-5.61  ,-2.24  ,-5.69  ,-8.89  ,-6.56  ,-6.47  ,-5.77  ,-9.45  ,-6.21 ,-12.51
200003  ,16.19  ,14.44   ,9.98  ,11.98  ,12.44   ,9.78   ,9.66  ,11.14  ,12.61  ,14.52  ,11.93   ,4.73  ,14.40  ,11.18  ,12.82   ,7.43   ,7.95   ,9.18  ,12.61  ,14.53   ,6.05  ,13.14  ,14.11  ,13.03  ,14.60
200004 ,-10.64  ,-9.40 ,-10.24  ,-9.48 ,-10.11 ,-13.39 ,-11.57  ,-8.49  ,-8.43 ,-11.67 ,-13.44  ,-6.32  ,-5.76  ,-8.64 ,-10.28  ,-8.24  ,-5.20  ,-4.73  ,-4.62  ,-8.05  ,-4.76  ,-1.61  ,-4.16  ,-5.85  ,-5.38
200005  ,-0.21   ,1.54   ,0.43   ,0.36   ,2.30  ,-5.23  ,-0.01   ,4.45   ,3.55   ,4.18   ,1.24  ,-2.39   ,3.88   ,6.96   ,6.35  ,-4.72   ,4.70   ,4.57   ,7.52   ,4.06  ,-7.55   ,0.57   ,1.98  ,-0.74  ,-0.70
200006  ,10.95   ,9.79  ,13.17   ,9.65  ,11.19   ,6.43   ,9.10   ,8.45  ,10.41  ,15.00   ,7.17   ,9.25   ,9.60  ,11.63  ,13.87   ,5.34   ,8.39   ,9.84  ,12.04  ,14.28   ,6.33   ,6.99   ,6.78   ,9.03  ,10.46
200007  ,-9.34 ,-10.52  ,-8.02  ,-7.70  ,-6.56 ,-14.66 ,-11.47 ,-11.75 ,-10.04 ,-10.31 ,-18.78 ,-14.65 ,-13.12 ,-11.30  ,-9.69 ,-15.66 ,-17.31  ,-9.72 ,-11.14 ,-10.61 ,-15.21  ,-9.38 ,-10.05  ,-8.66 ,-10.19
200008   ,9.89   ,5.31   ,3.42   ,4.01   ,3.13  ,11.54  ,12.62   ,5.86   ,7.88   ,7.26   ,9.06   ,9.69   ,9.52   ,7.58   ,6.81  ,12.61   ,9.47   ,6.50   ,5.45   ,4.42  ,15.07   ,3.47   ,3.96   ,2.63   ,4.51
200009  ,-9.06  ,-8.11  ,-5.52  ,-5.25  ,-3.75  ,-6.89  ,-5.68  ,-5.57  ,-4.51  ,-3.69 ,-11.83  ,-8.84  ,-4.74  ,-2.62  ,-3.19  ,-5.63  ,-4.77  ,-2.76   ,0.11  ,-1.94  ,-8.66  ,-0.27  ,-0.88   ,0.94   ,2.58
200010 ,-11.62 ,-11.53  ,-9.40  ,-9.40  ,-8.21 ,-16.71 ,-13.03 ,-10.11  ,-8.94  ,-8.72 ,-20.19 ,-16.82 ,-10.50  ,-7.61  ,-4.83 ,-12.28 ,-11.01  ,-3.63  ,-4.38  ,-4.27 ,-12.92  ,-6.41  ,-0.35  ,-1.75  ,-0.59
200011   ,0.96  ,-4.68   ,1.39  ,-1.16   ,0.15  ,-1.27  ,-1.87   ,1.37   ,1.97   ,2.08  ,-7.69  ,-4.26  ,-1.06   ,1.87   ,4.95  ,-5.98  ,-2.36   ,1.08  ,-0.02   ,4.21  ,-3.28  ,-3.93  ,-1.26  ,-2.57   ,0.48
200012 ,-10.96  ,-6.28  ,-8.05  ,-6.17  ,-5.91 ,-13.32 ,-12.14  ,-6.80  ,-6.51  ,-7.33  ,-9.58 ,-12.75  ,-9.44  ,-6.16  ,-5.67  ,-7.90  ,-7.89  ,-5.25  ,-4.79  ,-6.87 ,-15.56  ,-4.62  ,-3.14  ,-0.72  ,-6.79
200101   ,2.89   ,2.64   ,1.21  ,-0.29  ,-0.52   ,7.11   ,1.48  ,-1.05  ,-2.08  ,-0.66  ,13.57   ,0.56  ,-1.95  ,-2.55  ,-0.96   ,0.88   ,0.24  ,-4.32  ,-1.18  ,-3.53   ,7.41  ,-2.04  ,-6.10  ,-4.10   ,1.06
200102   ,7.81   ,3.97   ,1.85   ,2.87   ,2.79   ,9.17  ,-1.48   ,5.06  ,-0.20   ,3.62  ,-1.17  ,-2.67  ,-1.82  ,-0.27   ,0.89 ,-11.86  ,-2.40  ,-1.17  ,-0.93   ,1.12 ,-12.94  ,-3.82  ,-2.20  ,-3.68   ,1.80
200103  ,-5.81  ,-4.83  ,-3.54  ,-5.24  ,-1.96  ,-4.25   ,0.52  ,-3.64  ,-3.59  ,-2.15  ,-4.43  ,-5.91  ,-3.35  ,-4.37  ,-2.97   ,0.38  ,-3.29  ,-3.73  ,-3.41  ,-2.46  ,-5.42  ,-2.66  ,-5.50  ,-3.41  ,-5.51
200104  ,14.06  ,10.87   ,9.63   ,8.53  ,11.98   ,6.33   ,4.76  ,10.69  ,11.29  ,14.12   ,5.53   ,6.89   ,8.09   ,9.35  ,15.62  ,10.93  ,14.53  ,11.92   ,9.63  ,14.94   ,8.76   ,6.84  ,11.63   ,9.92  ,13.74
200105   ,1.71   ,4.01   ,2.60   ,1.80   ,2.76   ,5.70   ,3.91   ,3.97   ,2.85   ,0.40   ,7.44   ,0.72  ,-0.65   ,1.27   ,1.30   ,2.11   ,2.36   ,0.20   ,0.71  ,-1.31  ,-1.18   ,1.19  ,-1.35   ,3.24   ,1.21
200106  ,-4.05  ,-4.36  ,-4.26  ,-3.40  ,-2.52  ,-6.87  ,-5.50  ,-4.02  ,-2.52   ,1.18  ,-9.67  ,-5.94  ,-5.01  ,-1.29  ,-0.12  ,-8.11  ,-4.02  ,-2.86  ,-2.91  ,-2.37 ,-11.13  ,-4.41  ,-3.36  ,-1.89  ,-3.84
200107 ,-14.68  ,-6.36  ,-8.87  ,-7.40  ,-5.31 ,-12.93 ,-11.98  ,-8.71  ,-9.65  ,-6.66  ,-8.86 ,-11.19  ,-8.65  ,-5.60  ,-4.93 ,-10.01  ,-6.67  ,-6.56  ,-2.98  ,-5.41 ,-10.13  ,-8.24  ,-7.12  ,-5.62  ,-5.73
200108   ,0.33  ,-0.24   ,4.26   ,3.87   ,4.31  ,-3.33  ,-3.13   ,0.41   ,1.78   ,4.68  ,-5.22  ,-3.53   ,0.56   ,0.92   ,2.40  ,-5.06  ,-1.46  ,-2.17   ,0.77   ,2.52  ,-7.52  ,-1.32  ,-0.15   ,2.58   ,5.65
200109 ,-11.44  ,-7.94  ,-8.72  ,-8.39  ,-8.72 ,-11.65  ,-8.90 ,-10.00  ,-9.84  ,-8.96  ,-7.98  ,-7.22  ,-8.38  ,-5.67  ,-6.87  ,-9.33  ,-5.84  ,-7.71  ,-6.84  ,-8.08  ,-6.90  ,-7.81 ,-10.37  ,-6.57 ,-11.59
200110   ,9.05  ,11.85   ,1.36   ,1.12   ,1.01   ,7.66   ,8.17   ,5.50   ,3.76   ,3.01  ,10.79   ,2.12   ,1.89   ,1.00   ,0.28  ,10.03   ,1.35   ,0.72  ,-0.53  ,-0.83   ,7.31   ,2.92   ,3.80   ,0.22   ,0.65
200111  ,-8.36  ,-5.67  ,-5.10  ,-5.63  ,-5.03  ,-8.68  ,-7.06  ,-4.23  ,-5.10  ,-6.76  ,-7.82  ,-0.25  ,-3.22  ,-5.10  ,-4.96  ,-0.35  ,-2.41  ,-3.90  ,-4.57  ,-6.07   ,3.62   ,0.18  ,-2.12  ,-6.13  ,-7.19
200112 ,-16.21 ,-15.68 ,-12.59 ,-11.97 ,-12.36 ,-18.27 ,-12.61  ,-9.94 ,-12.13 ,-11.01 ,-11.51 ,-10.44 ,-10.18  ,-9.48  ,-8.96 ,-11.38  ,-9.86  ,-8.15  ,-7.60 ,-11.01 ,-10.10  ,-7.02  ,-6.90  ,-6.62  ,-4.23
200201   ,4.71   ,0.69  ,-4.05  ,-4.26  ,-2.02  ,-2.29  ,-6.07  ,-5.03  ,-5.12  ,-4.73  ,-9.71  ,-6.87  ,-7.09  ,-5.15  ,-6.01  ,-8.06  ,-3.75  ,-5.72  ,-6.41  ,-6.21  ,-8.54  ,-8.78  ,-5.40  ,-5.54  ,-4.09
200202   ,3.80   ,6.28   ,3.71   ,4.44   ,5.18   ,3.98   ,8.51   ,8.00  ,10.35   ,8.58   ,0.47   ,6.82  ,10.66   ,9.41   ,8.33   ,2.46   ,5.61   ,5.00   ,6.78   ,7.48   ,5.07   ,6.68   ,2.95   ,6.74   ,9.47
200203   ,7.26   ,7.85   ,8.63   ,7.33   ,4.84   ,9.57   ,8.64   ,8.03   ,2.76   ,3.17  ,11.18   ,5.32   ,5.19   ,2.75   ,2.54   ,8.10   ,7.90   ,6.18   ,6.37   ,2.46   ,6.72   ,5.50   ,5.11   ,1.23   ,2.87
200204   ,1.37   ,5.82   ,4.28   ,6.40   ,4.85   ,7.32   ,3.03   ,8.58   ,7.10   ,5.49   ,4.52   ,6.26   ,7.96   ,4.27   ,5.58   ,5.72   ,7.70   ,7.63   ,5.30   ,6.15   ,5.32   ,7.87   ,7.75   ,3.22   ,5.38
200205   ,9.04   ,8.67   ,9.97   ,9.89   ,9.50   ,8.97   ,8.53   ,6.93   ,9.37  ,11.03  ,12.12  ,10.33   ,9.04  ,10.08  ,10.77   ,9.68   ,8.21  ,10.72  ,10.81  ,11.56   ,5.35   ,6.01   ,6.05  ,11.18  ,11.67
200206   ,1.94  ,-1.64  ,-0.40  ,-0.42  ,-0.96  ,-1.88  ,-3.07  ,-3.31  ,-3.55  ,-2.63  ,-3.25  ,-4.69  ,-4.62  ,-2.94  ,-3.04  ,-5.91  ,-2.88  ,-3.95  ,-4.14  ,-1.89  ,-6.24  ,-4.66  ,-4.59  ,-2.35  ,-4.04
200207  ,-6.42  ,-3.75  ,-1.66  ,-1.32  ,-0.06  ,-2.97  ,-3.72  ,-1.54  ,-0.36  ,-1.71  ,-3.16  ,-2.67  ,-1.58  ,-2.66  ,-1.76  ,-7.83  ,-5.83  ,-4.77  ,-3.58  ,-3.79  ,-7.53  ,-6.88  ,-5.94  ,-4.60  ,-7.21
200208  ,-2.94  ,-3.56  ,-2.44  ,-1.89  ,-1.28  ,-5.59  ,-3.64  ,-1.40  ,-0.03  ,-1.29  ,-6.54  ,-1.57  ,-1.65  ,-1.47  ,-0.14  ,-5.20  ,-2.30  ,-0.39  ,-1.02  ,-0.94  ,-0.24  ,-0.30  ,-2.22  ,-1.23  ,-0.88
200209 ,-11.55  ,-7.20  ,-6.09  ,-5.32  ,-5.29  ,-9.39  ,-7.15  ,-4.68  ,-4.72  ,-3.85  ,-9.34  ,-5.00  ,-2.30  ,-3.46  ,-0.13 ,-11.34  ,-5.98  ,-3.14  ,-1.85  ,-0.82  ,-8.65  ,-4.86  ,-3.74  ,-3.08  ,-1.98
200210 ,-11.62  ,-8.73  ,-8.25  ,-6.64  ,-7.42 ,-10.00  ,-9.81  ,-9.48  ,-7.47  ,-8.01 ,-11.81  ,-9.67  ,-9.19  ,-8.58  ,-5.58 ,-11.56  ,-9.94  ,-7.42  ,-6.37  ,-6.08  ,-5.47  ,-7.98  ,-7.84  ,-7.57 ,-12.36
200211  ,-7.40  ,-6.30  ,-6.22  ,-3.79  ,-4.35  ,-5.79  ,-1.21  ,-2.01  ,-0.41  ,-0.65  ,-1.11  ,-1.12  ,-0.00  ,-0.06  ,-0.34   ,6.54   ,4.85   ,4.13   ,0.72   ,0.16   ,6.70   ,6.47   ,2.82   ,4.47   ,2.48
200212   ,0.13  ,-0.68   ,3.02   ,0.99   ,0.72  ,-1.41  ,-0.43  ,-1.35  ,-0.68  ,-0.21   ,0.63  ,-1.64  ,-1.48  ,-2.35  ,-0.15  ,-6.24  ,-2.55  ,-0.71  ,-0.67   ,0.17  ,-4.81  ,-2.17  ,-1.38   ,0.60   ,0.98
200301   ,2.42   ,2.67   ,2.72   ,2.52   ,5.17  ,-0.03   ,0.29   ,1.14  ,-0.02   ,1.42  ,-0.51  ,-2.76  ,-1.54  ,-1.90  ,-1.66  ,-7.18  ,-1.31  ,-0.75  ,-2.40  ,-2.36  ,-6.51  ,-3.00  ,-0.95  ,-2.21  ,-0.90
200302   ,3.43   ,3.53   ,4.32   ,5.22   ,7.84   ,1.40   ,4.81   ,3.49   ,5.52   ,8.22  ,-1.71   ,1.19   ,5.74   ,4.85   ,7.13  ,-1.61   ,2.58   ,5.56   ,4.71   ,6.27   ,0.21   ,1.11   ,1.32   ,1.60   ,0.56
200303   ,0.57  ,-1.37   ,1.88  ,-0.02   ,0.94  ,-3.06  ,-0.14   ,2.12   ,1.47   ,1.64  ,-2.71  ,-1.27  ,-1.86  ,-0.04  ,-1.00  ,-3.73  ,-2.19  ,-0.96   ,0.09   ,0.57  ,-5.11  ,-3.56  ,-3.64  ,-2.80  ,-2.35
200304   ,5.51   ,3.29   ,4.91   ,4.96   ,5.08   ,4.77   ,6.00   ,4.82   ,2.58   ,4.32   ,7.54   ,3.38   ,2.84   ,3.44   ,4.13  ,-1.13   ,5.84   ,1.59   ,2.04   ,2.35  ,-0.86   ,1.57  ,-0.65   ,0.90   ,1.58
200305  ,13.45  ,10.43   ,9.63   ,6.58   ,8.74  ,11.21   ,8.61   ,5.65   ,5.48   ,6.82   ,4.68   ,3.83   ,4.57   ,3.99   ,4.95   ,6.59   ,6.83   ,4.53   ,4.40   ,3.77  ,10.08   ,5.12   ,4.06   ,3.70   ,4.57
200306  ,13.06  ,12.65  ,10.97  ,10.02  ,14.21  ,16.39   ,7.98   ,7.96   ,6.72   ,8.83   ,5.88   ,7.76   ,7.05  ,10.67   ,7.09   ,8.87   ,8.25   ,4.60   ,7.83  ,11.12   ,6.81   ,6.79   ,8.33   ,6.65   ,8.13
200307   ,1.34   ,2.27   ,2.65   ,3.02   ,1.02   ,4.94   ,0.14   ,2.90   ,2.81   ,0.80   ,2.07   ,5.41   ,0.36   ,2.34   ,3.29   ,3.11   ,3.51  ,-1.15   ,2.55  ,-0.31   ,5.11   ,3.73   ,1.52   ,4.19   ,4.14
200308  ,16.09  ,15.02   ,9.42   ,9.16   ,9.39   ,6.04   ,6.24   ,5.42  ,10.58   ,9.18   ,6.91   ,7.61   ,7.58   ,7.60  ,10.71   ,8.46   ,9.08   ,8.69   ,9.71   ,9.63   ,9.18  ,10.23  ,10.26  ,11.45  ,14.03
200309  ,15.60  ,13.02   ,8.69   ,9.43   ,9.04  ,10.94   ,8.21   ,6.86   ,8.56   ,6.57  ,14.79  ,11.92   ,8.38   ,8.60   ,8.83  ,11.31   ,7.80   ,6.65   ,7.35   ,8.48  ,10.22   ,6.33   ,7.91   ,9.42  ,13.50
200310  ,18.80  ,10.52   ,7.48   ,9.98   ,4.29  ,15.79  ,10.61   ,6.16   ,5.40   ,3.10   ,7.71   ,6.29   ,4.70   ,2.29   ,4.97   ,6.75   ,4.23   ,1.80   ,6.00   ,3.85   ,6.59   ,3.66   ,4.96   ,6.04   ,8.67
200311  ,-9.75  ,-9.94  ,-7.13  ,-7.57  ,-7.01  ,-9.25  ,-3.72  ,-4.59  ,-4.48  ,-5.99  ,-6.75  ,-3.20  ,-4.92  ,-4.53  ,-6.76  ,-6.19  ,-4.99  ,-4.16  ,-2.38  ,-4.48  ,-4.63  ,-4.15  ,-2.88  ,-4.58  ,-6.32
200312   ,1.71   ,1.15   ,4.20   ,3.16   ,4.41   ,2.74   ,5.05   ,4.13   ,6.98   ,6.11   ,4.16   ,2.71   ,4.43   ,6.32   ,7.85   ,4.81   ,5.66   ,6.92   ,7.97   ,8.92   ,5.24   ,6.77   ,7.63   ,8.26  ,11.35
200401  ,11.26  ,10.74   ,6.49   ,9.81  ,10.94  ,11.73   ,4.53   ,4.64   ,6.17   ,7.01   ,5.25   ,3.36   ,2.36   ,3.81   ,5.12   ,1.59   ,3.11   ,0.52   ,2.13   ,2.89   ,1.85   ,4.25   ,2.00   ,2.01  ,-1.76
200402  ,-3.42  ,-3.66   ,0.75  ,-0.79   ,0.25  ,-2.91  ,-0.19   ,0.76  ,-0.40   ,0.93  ,-0.66  ,-1.71   ,2.57   ,0.69   ,1.67  ,-1.84   ,1.00  ,-1.46   ,0.61   ,1.57  ,-0.61  ,-1.11  ,-0.66   ,0.61   ,2.14
200403  ,29.75  ,22.84  ,21.68  ,21.79  ,26.06  ,16.17  ,16.25  ,19.97  ,18.10  ,22.41  ,21.80  ,16.76  ,20.94  ,17.11  ,19.92  ,16.90  ,17.48  ,16.47  ,14.24  ,17.58  ,11.67  ,12.41  ,12.92  ,16.52  ,24.85
200404  ,10.59   ,9.02   ,6.26   ,0.63   ,1.38   ,4.82   ,0.47   ,2.38  ,-0.96  ,-1.73  ,-0.87   ,0.70  ,-2.86  ,-1.58  ,-2.08  ,-0.61  ,-4.53  ,-3.28  ,-4.48  ,-4.60  ,-4.00  ,-5.22  ,-7.35  ,-4.63  ,-7.91
200405  ,-8.00  ,-8.52  ,-5.43  ,-4.68  ,-5.48  ,-7.43  ,-4.19  ,-6.42  ,-5.05  ,-4.80  ,-3.75  ,-3.06  ,-2.28  ,-2.81  ,-2.87  ,-4.30  ,-1.03  ,-3.63  ,-2.11  ,-1.44  ,-3.19  ,-1.71  ,-1.50  ,-1.10  ,-3.52
200406  ,17.57  ,14.55   ,9.99  ,11.91  ,10.26   ,9.81  ,10.29   ,6.82   ,7.88   ,8.87   ,8.90   ,7.73   ,7.68   ,6.75  ,10.12   ,6.05   ,5.29   ,8.43   ,6.48   ,8.65   ,4.13   ,5.72   ,5.37   ,4.75   ,6.26
200407  ,-7.70  ,-8.63  ,-5.94  ,-5.06  ,-3.35 ,-10.76 ,-11.57  ,-6.76  ,-5.21  ,-4.50 ,-10.81  ,-9.20  ,-6.91  ,-5.58  ,-6.42 ,-10.56  ,-7.69  ,-6.98  ,-4.28  ,-6.47 ,-10.35  ,-6.37  ,-6.59  ,-6.81  ,-5.56
200408   ,3.38   ,2.66   ,1.68   ,2.11   ,1.71   ,0.98   ,0.46   ,0.39   ,1.61   ,1.49   ,2.44   ,1.43   ,0.48   ,0.26   ,1.58  ,-0.24   ,1.27   ,2.46   ,0.73  ,-0.11   ,3.76   ,0.86   ,0.54   ,0.92   ,1.28
200409  ,-8.40  ,-4.67  ,-3.92  ,-2.06  ,-1.70  ,-6.97  ,-5.18  ,-4.69  ,-3.06  ,-2.66  ,-5.48  ,-3.96  ,-4.84  ,-2.40  ,-3.02  ,-4.81  ,-4.26  ,-2.56  ,-2.01  ,-2.28  ,-3.08  ,-2.23  ,-2.11  ,-1.51  ,-2.65
200410   ,7.82   ,2.52   ,2.73   ,5.74   ,4.63   ,0.32  ,-0.15   ,2.91   ,1.49   ,2.38   ,1.00   ,2.08   ,1.23   ,1.88   ,2.17   ,2.57   ,2.71   ,1.76   ,2.00   ,1.59   ,1.91   ,2.33   ,1.62   ,1.29   ,3.20
200411   ,5.21   ,4.64   ,4.56   ,3.85   ,4.24   ,4.50   ,4.20   ,2.56   ,1.77   ,2.81   ,4.17   ,1.36   ,0.27   ,2.50   ,3.30   ,3.36   ,4.79   ,2.69   ,3.39   ,4.06   ,4.79   ,4.72   ,5.63   ,4.31   ,6.66
200412  ,-1.42   ,2.32   ,3.03   ,2.40   ,4.15   ,3.87   ,3.01   ,3.74   ,4.47   ,5.50   ,3.23   ,3.63   ,5.64   ,6.73   ,5.89   ,3.42   ,4.95   ,4.81   ,5.46   ,6.63   ,6.04   ,4.08   ,3.99   ,5.10   ,7.04
200501  ,14.18   ,9.94   ,8.31   ,7.57   ,6.28   ,6.91   ,5.27   ,5.93   ,6.49   ,4.34   ,6.28   ,3.21   ,3.52   ,3.70   ,2.58   ,0.73   ,1.61   ,1.78   ,1.25   ,3.10  ,-2.20  ,-0.99  ,-0.43   ,1.25  ,-0.25
200502   ,3.27   ,5.13   ,3.53   ,7.50   ,7.20   ,1.84   ,1.38   ,1.49   ,2.85   ,3.64   ,1.43   ,3.24   ,5.61   ,2.48   ,4.73   ,0.51   ,0.28   ,1.05   ,2.12   ,2.55   ,0.07   ,2.12   ,2.53   ,2.18   ,0.67
200503  ,-0.24   ,2.02   ,1.51   ,1.52   ,3.50  ,-3.51   ,0.32   ,1.03   ,0.21   ,2.02  ,-3.14   ,0.16   ,1.78   ,1.53   ,2.38  ,-2.41  ,-0.53  ,-0.44  ,-0.00   ,2.48  ,-3.18  ,-1.73  ,-0.93  ,-0.04   ,0.22
200504   ,5.27   ,2.29   ,2.29   ,1.48   ,0.83   ,2.98   ,0.29  ,-1.33   ,0.84   ,0.52   ,1.43  ,-2.42  ,-0.31  ,-0.82  ,-1.15  ,-0.67   ,0.00  ,-1.33  ,-0.91  ,-1.47  ,-3.99  ,-2.40  ,-1.93  ,-1.19  ,-1.65
200505  ,-4.52  ,-3.45  ,-3.95  ,-5.12  ,-4.84  ,-2.39  ,-3.50  ,-4.04  ,-2.91  ,-4.41  ,-6.87  ,-4.78  ,-2.13  ,-1.70  ,-2.58  ,-4.15  ,-4.73  ,-2.31  ,-1.97  ,-2.99  ,-3.48  ,-1.47  ,-3.43  ,-2.48  ,-1.32
200506   ,7.51   ,7.05   ,4.19   ,3.02   ,1.96   ,3.61   ,3.21   ,2.77   ,3.06   ,1.62   ,2.00   ,4.55   ,3.64   ,3.73   ,1.62   ,1.23   ,2.67   ,0.27   ,0.95   ,1.80   ,1.03   ,0.56   ,1.13   ,1.42  ,-0.40
200507   ,4.11   ,6.13   ,4.46   ,4.27   ,3.96   ,3.03   ,0.94  ,-0.44  ,-0.19   ,1.22   ,3.04   ,3.21   ,2.46   ,1.60   ,0.85   ,0.45   ,1.42   ,2.04   ,2.92   ,1.01   ,0.08   ,0.17   ,0.79   ,0.57  ,-0.23
200508   ,3.30   ,3.48   ,4.08   ,4.37   ,4.99   ,1.77   ,3.24   ,1.80   ,5.23   ,3.34   ,1.46   ,3.88   ,6.50   ,3.11   ,4.59   ,2.16   ,4.34   ,5.36   ,5.31   ,5.33   ,8.85   ,6.31   ,7.69   ,6.16   ,8.47
200509  ,-4.82   ,0.07   ,2.54   ,2.22   ,2.53  ,-2.97   ,1.23   ,6.02   ,3.49   ,4.47  ,-1.59   ,4.31   ,4.85   ,2.95   ,5.41   ,3.77   ,3.77   ,2.05   ,7.43   ,5.42   ,5.88   ,8.73  ,10.77   ,7.27  ,10.47
